id,date,text,target
7711,5/14/2009,"Waiting 4 the silk screen 2 dry,  I think the glue will take time :\ I'll try it 2morrow, hope this techniques works  to do more screens",1
7712,5/30/2009,@SherryMarquez Ha! Both are my heroes. ,1
7713,6/1/2009,code review is fun  &quot;theme of a box in a box for community box on front page&quot;  #drupal,1
7714,6/15/2009,@TheRealJordin I love that song! I bought it on iTunes ha the black eyed peas are beast! ,1
7715,6/3/2009,Roshan was a great speaker. He does 392 words per minute!  Love your vibrance.,1
7716,5/22/2009,is lovin' her new hair! Thanks Chai and JDog ,1
7717,5/18/2009,....says Berat ,1
7718,5/3/2009,"@zombiefly No, it's definitely &quot;lock&quot;.  &quot;Loch&quot; is the Scottish one ",1
7719,6/6/2009,"I've Got Ham But I'm Not A Hamster.........  Dam, You Gotta Lovee Bill Bailey!!  xx",1
7720,5/14/2009,"@Snythare it went quite well, I hope  I didn't think the food was so great either. Thesause smelled a lot!",1
7721,5/31/2009,"- watching The Hills season finale (Lauren's last episode ; *tear tear*), then watching the MTV Movie Awards afterwards! ",1
7722,6/6/2009,It feels so great coming home to Dexter. He is so full of love and ENERGY! Lol! I Love him ,1
7723,6/6/2009,@AlpacasLive  Have fun  will wait for your bloging....,1
7724,4/18/2009,Seeing state of play with jamie ,1
7725,5/14/2009,rode to beautiful Brugge today ,1
7726,5/26/2009,@vanessasim yummy naeng myun. Do you go to Palama? It's cheap and yummy ,1
7727,5/30/2009,@FASHIONISMYLIFE was it good? My day is better but lil bull shyt drama but we flicking that shyt away like a fly on ya shoulder! Haha ,1
7728,5/30/2009,If only ... I had a dollar each time I tweeter I'd be rich as by shoe  &lt;3,1
7729,5/28/2009,Who feels good?......I DO ,1
7730,5/29/2009,My class schedule next semester is gonna be ahhmazing! ,1
7731,6/6/2009,@amberrated sweet deal. ,1
7732,6/6/2009,@littlepinky Yepp That's goood ,1
7733,5/3/2009,@alibelle yes thanks  why am I very odd then?,1
7734,5/22/2009,I'll start  #favoritefriday  Mine is my little hummer who has totally claimed the feeder just for himself!!,1
7735,5/31/2009,Heading off the the hospital to hopefully visit friend for the last time  Fingers crossed she is getting out tomorrow ),1
7736,5/29/2009,@zebedeejane I sneaked some more  Shame to waste it ;-),1
7737,6/2/2009,one word to describe Paolo Nutini's new album: joyous ,1
7738,6/1/2009,@teenotify thanks for the Threadless nomination ,1
7739,6/15/2009,@Meaganvanb hey sweetie you look perfect  no worries . you look awesome,1
7740,6/6/2009,i'm on the http://wefollow.com twitter dir under #potter #writer #historian but wonder if I should change the last to #intlwomanofmystery ,1
7741,6/6/2009,"@TheBestB_ezy Yeah, go ahead with that one ",1
7742,5/22/2009,@hayles nope...i want one though ,1
7743,6/7/2009,"@MadGerald haha, that'd make me popular! Almost as popular as my trip to Paris without her last week - I need to score some quick points! ",1
7744,5/30/2009,"BEAUUUUUUUUUTIFUL OUT! Caramel iced coffee, Lady Gaga blaing, heading to the gym  Grad Party later!",1
7745,5/29/2009,@theprettybiz I like that sis ,1
7746,5/29/2009,@HannahCornett    I'm beaming with delight!,1
7747,6/16/2009,Playing Counter Strike(Deathrun Mode). I think the deathrun mode is better than the normal mode ,1
7748,6/1/2009,@missdonniew Thank you for listening! ,1
7749,4/18/2009,doing textiles and listening to my taylor swift cd ,1
7750,5/29/2009,"@Krystalle I'm good at having my eyes glaze over. Besides, I have the Stanley Cup Finals to provide my week with shiny. ",1
7751,5/14/2009,"Telling funny stories to my friends, I love them &lt;3 ",1
7752,5/18/2009,"@mikeyway Damn it! Star Trek will be playing at my country next month! This really sucks. but A+, it's gonna be a worth waiting ",1
7753,5/30/2009,up was such a cute &amp; amazing movie! thankyou for lauren for sharing such a fun day with me ,1
7754,5/31/2009,@benjmestrallet nice view ,1
7755,6/15/2009,I'm cooking dinner! Lol ! Pray for Stevie ,1
7756,5/1/2009,@iamdiddy it truly is the greatest feeling...you can do anything no matter who tells you that you can't  thanks!!,1
7757,6/16/2009,@a_traveller : I like keeping all conversations on here  Good to see you on board,1
7758,6/6/2009,@kassy_ Hey!  Vote for @TomFelton! He's currently in 3rd place! http://bit.ly/votetom spead the word! Vote as many times as you can,1
7759,5/29/2009,@janeywee thanks to us.... Again. ,1
7760,5/31/2009,@siclarissaako . dang gurl calm down. its not twitter its the people ya know ,1
7761,4/20/2009,Vote your opinion on Susan Boyle!    http://tinyurl.com/SusanBoylePoll,1
7762,5/18/2009,Have got nothing to say as of now...just a random twit ,1
7763,6/1/2009,@anca_foster haha just checking ,1
7764,5/2/2009,"sat in the garden listening to some train, matchbox twenty and ipod randomness chilling in the sun before my gig tonight. bliss ",1
7765,5/29/2009,@NixiePixel that's sound normal to me .. ,1
7766,5/31/2009,"So hot outside, think I'm getting a tan ",1
7767,5/10/2009,http://twitpic.com/4yr3x - Jaiden Chillen With Her Fave Auntie  Love You Baby Girl,1
7768,4/20/2009,back to work?  time to plan a flash mob ,1
7769,6/7/2009,@Justanotherdev - Looking forward to your 1.6 release. keep up the good work man ,1
7770,6/1/2009,"Hey, with a small army of Horny Kitties, I can get my follower count up to 3,000 in no time.   ",1
7771,5/31/2009,@ElvinGMarmol Yay I love grandmothers and their wonderful food! ,1
7772,4/7/2009,can't wait to try on her new black heels  Hope they fit!!!,1
7773,6/6/2009,@livingisloving But..you guys barely know each other! He's a great bf ,1
7774,5/2/2009,Up and out! Haha only birds are awake rite now ,1
7775,5/29/2009,"thanks for hanging up on me, michelle. ",1
7776,6/5/2009,agrees with jay. JMCelestial is a bitch  and needs concentrate on other things beside twitter. ,1
7777,4/19/2009,"Ergh, I'm so tired! Going out in a min ",1
7778,5/18/2009,@UltimatumShadow I agreee!!!!  he is soooooo hot! ,1
7779,5/9/2009,@hollywoodtv just a question.. are you guys liek famous or anything ? haha and MILEY FOLLOWED YOU LUCKKYY ! im so jealous ,1
7780,6/5/2009,just did the evil deed ,1
7781,6/3/2009,@vcluxe omg! that suks... get better  so we can hang out wen u come hahaha! ,1
7782,5/31/2009,"@revoltingross Oop, missed this message. Yes, the painting bit. We kinda met through the Dark Tower so there was a bit of geeky glee ",1
7783,5/17/2009,"Okay, i'm back. Miss you all ",1
7784,5/18/2009,Working off last nights Katsu Curry on the wii fit today! ha. Well...thats the plan! Then a twilight fix i think! ,1
7785,5/17/2009,jilly's! ,1
7786,5/22/2009,@SmallWall I recommend the Smoked Cheddar- YUMYUMYUM ,1
7787,5/31/2009,Boat! Yay! ,1
7788,5/18/2009,Is organising @Adii his very own TV insert with the help of @Littleleopard1. Best I get a special mention on film day! ,1
7789,5/3/2009,ahhh scrapheap challenge on a sunday...perfect ,1
7790,6/5/2009,My sisters wedding today ,1
7791,5/30/2009,@19daveed84 ur a queen wat? ,1
7792,6/15/2009,UFOs of the 70s is on History channel....to all my fellow geeks ,1
7793,6/2/2009,@katalystkaryn Happy Birthday! You're not old until you sag even when wearing a support bra. ,1
7794,6/6/2009,"check out the moon tonight, its glorious ",1
7795,6/4/2009,"Out of 7 seven phones, my is the coolest  i win.",1
7796,6/5/2009,@juliarygaard  High class wine glass ,1
7797,4/18/2009,@BellasRenee @jazz_hale22 @Rachealblack110 let's see. mine is xbellalambxgo ahead and add me  *beinglazyatthemoment*,1
7798,5/28/2009,love this  thanx Via @commutekim ? http://blip.fm/~78p5o,1
7799,5/3/2009,seriously. replaying. over and over and over again. trq is amaaaaaaaaazing. jim ward is really good too  ha. new artist for me. but WOWOW!,1
7800,5/21/2009,time to KO. goodnight world. ,1
7801,4/18/2009,"freakin internet is not workin, so cant watch the game anymore. off to bed. good night !! ",1
7802,5/14/2009,"@artfraud  And how much of one's identity is really about you, as opposed to being about those you project your ID towards, I wonder",1
7803,6/1/2009,"@ramsden We're off in October, flights are booked, very excited ",1
7804,5/22/2009,@ronin Already downloading it.  ,1
7805,5/31/2009,I cant help it lol music &amp; cheer are my 1st lovess @lindyyr ,1
7806,5/3/2009,"Its all good kids  got a great spot, shantasa is with me and soon CC!!!!!!! WooooooHooooooo",1
7807,6/5/2009,@vandenboom I'm gonna just assume i'm the awesome one ,1
7808,4/7/2009,Will Chidambaram ask for other shoe? Already he got one. ,1
7809,5/22/2009,She's the type a girl tha'llllllmake u sayyyyyy!!!!!!! Woooooooooooo! ,1
7810,5/17/2009,i love @markhoppus last tweet!! ,1
7811,6/5/2009,@OhSparks you look sooo cute! good stuff ,1
7812,4/18/2009,@amycsc Very true! ,1
7813,6/6/2009,oh my gosh    haha,1
7814,5/2/2009,"So, I saw X-Men Origins: Wolverine last night. Pretty damn good, I must say. Time for work! ",1
7815,4/21/2009,had a great birthday thank you to everyone for everything i love birthdays - especially turning 21 ,1
7816,6/1/2009,"@suki_onefm actually if u update your status frm here, it will auto update in ur FB. ",1
7817,6/1/2009,@butterflykate haha... I know... the list is long and ever growing ,1
7818,5/18/2009,@shunafish  Depends on who you talk to &amp; where they r from.  If NYC then Westchester: Hudson valleyAlbany: Albany then Plattsburgh ,1
7819,5/10/2009,My husband and for pure entertainment ,1
7820,6/15/2009,Thats the end of the maths exam ,1
7821,6/5/2009,@Luphinus comcast has always been very tolerant of it. doesnt say anywhere in dress code &quot;no crazy hair&quot; makes me like them more ,1
7822,5/31/2009,@chris_bc Thanks Kitty. Time to eat some home-made chips now ,1
7823,5/31/2009,@dexteraddict course yr missed! Yr my fave tweeple! The beach was heavenly! Covered in sticky sand. ,1
7824,6/15/2009,New phone!  thanks verizon!,1
7825,5/29/2009,"Bed time. Hopefully my Zune will be here tomorrow. Somehow they managed to send it to Hawaii. Busy weekend, but I don't mind. ",1
7826,6/6/2009,It looks like a beautiful day outside. Maybe I should go enjoy it. ,1
7827,5/1/2009,@mikeybuu yeeeah well act like it :p ,1
7828,6/6/2009,@theitskeptic: @CarlosCasanova: @glennodonnell @ryancounts @blaatman Twitter needs to not count 1 o2 2 @ replies in the 140 ,1
7829,5/2/2009,Just give me a AK47 &amp; 10 mins with the teletubbies   dance tubbs dance !!,1
7830,5/14/2009,@dannywood Iam sure she is baking one around you....you'll smell it....she is always around  xx,1
7831,4/17/2009,@heroeswench @SuperTim  Yay!  LOTR next Saturday...I'm there ,1
7832,6/6/2009,Date night with Jared! At the movies! ,1
7833,4/19/2009,Had an amazing time at meagans surprise birthday party!!! ,1
7834,5/10/2009,@vonnvonn why thank you. Couldn't resist it ,1
7835,6/16/2009,"Now more than ever, I want to go to TED. ",1
7836,6/6/2009,No worries material things come and go like the wind ,1
7837,5/29/2009,"@SuzeOrmanShow Just is great news, I just closed on mine today ",1
7838,5/31/2009,&lt;---- Huge gadget geek / early adopter. So the answer is &quot;because.&quot;  LOL. @Agent_M,1
7839,6/15/2009,"big day tomorrow, gotta crash goodnight ",1
7840,4/19/2009,gets to see her boyfriend today. ,1
7841,6/7/2009,only 3 days school ,1
7842,6/7/2009,Initiating as manager on duty today ,1
7843,6/2/2009,"@scottie_morris why limit your story to 140 ch. Tell all what is annoying you at www.iamsoannoyed.com ,it will help relieve your stress ",1
7844,6/1/2009,@1nOnlyMercy lol yeah really early ,1
7845,5/30/2009,Good Morning All ,1
7846,6/6/2009,@c2s Maybe I should knit another for a giveaway on our blog.  I'm going to knit a scarf to give away on @laurendane's blog. I &lt;3 knitting.,1
7847,6/5/2009,@FilmLadd Welcome to my friends list...your twitter name sounds like a super hero ,1
7848,6/15/2009,"@Thioneal, lol. Awesome. SÃ£o Paulo? What place in SÃ£o Paulo? ",1
7849,6/1/2009,Aha today was awesome  good nite tweeters xx,1
7850,5/30/2009,I need your love ,1
7851,6/6/2009,"Hey  Secret to getting thousands of followers on Twitter in days, totally automated: http://bit.ly/VIlIF",1
7852,6/6/2009,@thnkhappythghts Is that even legal?! Not like thats ever stopped me before...  My goodness the movie was fantastic!,1
7853,5/17/2009,"@lewie_au its weird for us coz the tweets are ahead of what we're seeing, but it's still funny ",1
7854,6/15/2009,@whiskey_kitten thanks for #militarymon tag!  hang in there babe! If you need me you know where to find me!,1
7855,6/16/2009,@jkkc97 It's my alter ego of several years. Long story. ,1
7856,6/6/2009,@luis2010   How are you doing~  Still being a Great DJ  ,1
7857,5/31/2009,He's back!  &lt;3,1
7858,5/30/2009,@seishin17 We jokingly refer to Queen of Babylon as &quot;Queen of Baby-lon&quot; in our store ,1
7859,6/6/2009,Went Minds Cafe today. It's fun! ,1
7860,5/2/2009,"I am on the computer :O Hahahaha, TweetDeck is working again ",1
7861,5/31/2009,@GracieDarling Thanks ,1
7862,6/3/2009,my guys are the best. we'll be laughing all night ,1
7863,5/17/2009,@RealWizKhalifa icompliment ur swaqqq ,1
7864,6/15/2009,@brian_shellum Im feeling great. My company left a couple hours ago but i'll see him this weekend again! ,1
7865,5/14/2009,"@IPAle cheney is the Tin Man, he needs a heart ",1
7866,6/2/2009,@smaknews  I saw part of it last night and thought it was stupid. ,1
7867,5/31/2009,@Heajer_aka_Jouu Yh I promess you it's a wonderfull movie to watch especially with your BBF or smth...Sue started too...GOOD LUCK ,1
7868,5/31/2009,yes i have had a few  ,1
7869,6/6/2009,And this one: http://bit.ly/GFTVN  ,1
7870,6/3/2009,@tweeks4 you can Tita I know you can  I need to lose weight so I look great in my dress!,1
7871,6/5/2009,@d1vya i just duped my tumblr bc it's easier to have the same name  thank you!!,1
7872,6/1/2009,Tomorrow I'm working at American Apparel at Woodfield from 9-1:30. Visit me? ,1
7873,5/31/2009,putting money in other people's parking meters ,1
7874,6/7/2009,@SunilBadal sorry bade its still green. A beautiful shade of green. LOL  Keep trying! It will clear up soon. Casey says she loves u me 2.,1
7875,6/7/2009,@pwts Come to Brazil! ,1
7876,6/6/2009,"Ok, it's officially ask me anything hour  xxxxx",1
7877,5/22/2009,"My Nuggets wonnn last night  We innnn lol, its Fridayayay ",1
7878,6/6/2009,at freds bbq!!! all the way in richmond hill....fml. but gonna see lindsay!!! ,1
7879,6/3/2009,OOOooo #BigBrother 10 #bb10 starts tomorrow its so wrong but im looking forward to it  Another summer of BB  ht... http://bit.ly/F5eG9,1
7880,5/30/2009,@Kelsbells Imagine a mop then shrink it over and over until its a suitable size to wash the dishes with. ,1
7881,5/2/2009,FYI - You can't get swine flu from pork ,1
7882,5/31/2009,@Skiepio thank you ,1
7883,6/1/2009,"http://twitpic.com/6e9qy - I edited ALL of that for a contest, do you think I will win? Please comment ",1
7884,6/7/2009,@salfordrules AHHHHHHHHHHH!! What have you done?? Your eyes should be burning right now (as also your ears  ). ,1
7885,5/30/2009,@KayTyler Hehe..its okay..knew what you meant! ,1
7886,5/29/2009,@mileycyrus I love you o most awesomest devine delight of my life  How's my memory lol,1
7887,5/4/2009,Discovered @AlliWorthington and @whoisTodd are sharing on G reader with me and didn't even know it. Sigh.... I'm such a G reader newb. ,1
7888,5/18/2009,"day started right with calaloo, saltfish, banana, yam, dumplin and sweet potato mmmmmmmmmmm  wats up twitter!",1
7889,5/31/2009,16 hours to the New Moon trailer!  Jipiiiii!!!!!!! ;D,1
7890,5/29/2009,"Its not looking too good outside  if this continues, i feel a movie night coming on... ",1
7891,5/30/2009,@ijustine http://twitpic.com/6a1vp - Omg there's so cute I would like them  #gimmefailwhale,1
7892,6/7/2009,Good night...sleeping early today ,1
7893,5/18/2009,I haven't been to sleep yet!! The lake is great for networking!! Wow! Having a great time ,1
7894,6/2/2009,@getsitfaster You get to do Annie Leibovitz? ;) But she's like... 60. lol ,1
7895,6/1/2009,"@poetik_a The process of beadn is amazing, i'm a fan myself ",1
7896,5/17/2009,@REGYATES can you ask tom to say hello to tasha wilshire  he watched my video would make my life,1
7897,6/7/2009,"@AidanHeritage I like them too. In fact, I'm addicted to the tropical ones. Just have to have one every lunchtime ",1
7898,6/3/2009,"@fbrobey I really need too, thanks!  *Accepts tissue.* I should take another tablet. Darn summer. Â¬_Â¬",1
7899,6/2/2009,watching gossip girl  there are only a few TV shows/series that I like and on top of my list right now is GG ,1
7900,6/3/2009,5 more sleeps till Spain  morning everyone,1
7901,5/30/2009,Hello everybody ,1
7902,6/16/2009,@maluminica awww thanks sweetie  at least i've got a good excuse to get out of doin housework lol,1
7903,6/2/2009,@leahmansfieldx  join the club (Y),1
7904,5/29/2009,@Joshwaleigh awww I wanna be dressed up like a clown  it would be fun hahahahaha I could get one of the of da flowers that squirt water ,1
7905,5/26/2009,@mileycyrus You shouldn't let them get to you. They mean nothing and shouldn't ruin a single moment.. Ignore them and live your life! ,1
7906,5/3/2009,"@guykawasaki Ahhh, gotcha.  Only 50 AMEX world people found Seth Godin useful. You are much more useful by comparison. ",1
7907,6/1/2009,wants to be signed by the end of the summer! here I go ,1
7908,5/17/2009,@orangerockstar nothing nic  thanks for asking.,1
7909,5/30/2009,@salkhulaifi maby ela el5air  no BB :'(,1
7910,6/6/2009,@necolebitchie http://twitpic.com/6sw7f - Damn Chris  . Omarion look so cute...and short lol,1
7911,5/29/2009,@TwitBotNews bots like me... they... really like me!   #BotterTwit #followfriday #caca,1
7912,5/22/2009,"Good night tweeps  tomorrow's agenda includes golden state bridge, alcatraz and get aids at Castro ",1
7913,4/20/2009,@marypascoe ok then bue buddy ,1
7914,5/31/2009,@davensjournal Yup! + Havent been watching since filler started; just saw all filler + up to 203 this week.  we like marathons too! hehe,1
7915,4/6/2009,"Okay, I'm good.  *counts to 10*",1
7916,6/5/2009,@piercedbrat well your day sounds like fun and relaxing wish i could do that and yum save me some red wine ,1
7917,4/19/2009,home alone... enjoying the quiet and preparing to watch the rugby ,1
7918,6/7/2009,"i wanna go shoppiiiiiiiiiiiiing... right now.. problem? it's sunday, i'm out of money ",1
7919,6/15/2009,mourning sunshine ,1
7920,6/16/2009,@vivgupta Hi Vivek. Nice to meet you. Hopefully I'll tweet something interesting! ,1
7921,5/30/2009,To the city with the fam... ,1
7922,6/5/2009,"@HorrorNewsNet Already the proud owner of one, the wife makes a great brain in sickly grey via some clever food coloring. ",1
7923,5/31/2009,now im at sams club getting stakes to cook out  oooo ya 8),1
7924,4/19/2009,@canthelpmyself Let's co-write music tonight!!!!!! ,1
7925,5/14/2009,@JoelDrapper Glad to hear and you're very welcome. ,1
7926,5/3/2009,@donnieklang I want a private show ,1
7927,6/16/2009,"had lovely lunch in cafe with Sy and gave the baby pigs their first fresh grass  Friendly man in baby room fixing wall, random...",1
7928,6/15/2009,"@WayneGarciaKPTV Easy for you to say!  I'm sorry...I couldn't resist, but I still love you man!  ",1
7929,6/16/2009,"@RKayne thank you for such a fun two and a half days, love! ",1
7930,5/16/2009,"Goodmorning! It is the 17th of May, the Norwegian Independence Day ",1
7931,5/10/2009,"@rmilana good for you and at least no bad news from her then   i'm great, just woke up not long ago. #hi5 #lo5 #side5 #throw5",1
7932,6/1/2009,@ianschell you could use http://projetos.vidageek.net/mirror and learn about reflection faster ,1
7933,6/7/2009,"What I meant to say, was LBSU Students, who are movers and shakers.  sorry for the confusion",1
7934,5/2/2009,"@GeorgiaPrincez hahaa, we already knew that about TD though ",1
7935,5/29/2009,@brianbolter that was actually on point ,1
7936,6/2/2009,headed out to drop off kids and then tan and hit the gym.  So excited for hubby's game today - Go Norco...Beat Cathedral Christian!  ,1
7937,6/1/2009,"really wants to start reading twilight books again, hmm i guess i'll do it after exams ",1
7938,5/14/2009,@DavidArchie hello david.. i'm one of your fans.. ,1
7939,6/16/2009,"http://twitpic.com/7jgw2 - At #140conf, it's a totally connected audience. ",1
7940,6/1/2009,"@Moe pink! horses! if you could only pull out the a psp go prototype right now. but like this. god, did she pwn you ",1
7941,6/1/2009,@keren4562 Keren  good work :] keep digging :]]]]] i'll try to do something too ^^&quot;,1
7942,6/16/2009,@marlene_ All the best for your exam! ,1
7943,6/7/2009,@mamacoosah turn to channel 40 dude nick at nite  it will make everything better,1
7944,6/1/2009,Off to sleep  goodnight everyone!!,1
7945,6/1/2009,phones been dead all day. dance flic and up  earlier lol,1
7946,6/15/2009,"@pradmilly: cum te pun in contact cu cineva, regarding gogol? ",1
7947,5/2/2009,@cbain84 lol that child willbe screwed with me being an aunt haha poor thing... but will be spoiled.will buy millions in america ,1
7948,6/16/2009,...swedish high school  Love ya'll. xoxo Matilda.,1
7949,6/1/2009,surfing twitter ,1
7950,5/31/2009,just realized she was on @victoriaaa_'s name thing  how lovely.,1
7951,5/4/2009,@oliviamunn really good show! enjoyed listening in  wish i had something to call in about haha,1
7952,4/18/2009,everyone need to foolow @mrinfamy...a postive ass person who just made my day better ,1
7953,5/30/2009,"Clothes -&gt; wash, then out to take some candid photos of people on the beach in Aber ",1
7954,6/1/2009,Happy Birthday Sis love you so much ,1
7955,4/18/2009,Just got back from the Endeverance show at Club Impact. It was awesome ,1
7956,6/2/2009,"oh man, oh man, oh man, oh man, oh man, oh man, oh man, oh man... tomorrow is going to be awesome! ",1
7957,4/6/2009,In our new feature we're launching tomorrow I am going to launch a new list &quot;people I really trust&quot;  Good night!,1
7958,6/15/2009,All to Myself -Marianas Trench! AMAZING song !! love it ,1
7959,5/30/2009,Finally home. Eating cupcakes with the bestie after the most brilliant steak dinner. ,1
7960,6/1/2009,@kurtismarsh hey you! its @thefairypond i am back with a new name and new purpose  - hows life?  btw - I have lots of salt water here ,1
7961,6/7/2009,@fastercash Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip ,1
7962,5/14/2009,a funny day!  watching King Of Queens )),1
7963,6/7/2009,@aplusk that's cute.  I like me some toffeenut myself.,1
7964,5/17/2009,Good morning everybody!! ,1
7965,6/3/2009,Who didn't LOVE Twitter ?? Only STUPID people !! ,1
7966,5/31/2009,Hey young world  I'm sick and wide awake holla people!,1
7967,6/15/2009,"@zackintoys you need an opiate? lol i dont have any like that but i've got something i believe is better.  Less pill, more herb.",1
7968,6/15/2009,thankss to those who said they would like to see me make a video  I gotta get some ideas down..,1
7969,5/31/2009,@andyclemmensen Heyy i love you more the fucking Shaun loves himself ,1
7970,5/13/2009,@BeautyBible ur the first person i've ever heard say that! i dont recon they resemble biscuits at all!! how funny! each to their own! ,1
7971,5/4/2009,has onl? just got it and has not got a clue how to use the things ,1
7972,5/31/2009,Flea market with Elise. ,1
7973,6/6/2009,I search Love.. And I want SUN SUN SUN  ,1
7974,5/31/2009,@maria_gomez_j thanks ,1
7975,6/3/2009,http://bit.ly/12OJyi  uuhh noie and ems cutest girls ever  @mileycyrus @thebrandicyrus @tracecyrus @billyraycyrus,1
7976,6/2/2009,@winterchick12 Hi  Are you still there?,1
7977,5/21/2009,7TH HAPPY  That's all folks!!!,1
7978,6/1/2009,chatting and watching TV....Multi-tasking rocks ,1
7979,6/16/2009,"I've Been Tracing Your Steps Along With Your Dainty, Exquisite Guest. Something Different For Once, Surprised, So Am I   ",1
7980,5/30/2009,Booking a holiday in Egypt! ,1
7981,6/15/2009,Yay for sleeping in and lazy mornings... Ok time for a run. Vacation   - Photo: http://bkite.com/08wOt,1
7982,5/17/2009,sweeeeet! found my first cache ever!!! up in tobermory! ,1
7983,6/15/2009,"@locomiley92: no miley, your just weird haha kidding! ",1
7984,6/2/2009,@cameraboy56  It's hot and sunny!!!!! WOOHOOOOOOO!!!! Having a nice iced coffee to give me that morning kick! ,1
7985,5/26/2009,Come in NOW and enjoy...All you can eat taco bar for only $5 between 7-11pm !!! ,1
7986,5/14/2009,nothing lol  xx,1
7987,6/6/2009,Dear Photoshop CS2. i love you. and i miss you! ,1
7988,5/29/2009,"Just got home from AllStars' show. Twits, check out my friends' band 'AllStars'. These guys are seriously legit. www.myspace.com/AllStar ",1
7989,6/1/2009,@Luvschweetheart Morning luv   Are you ready to face a new month?  LOL,1
7990,5/31/2009,@brianperaza Happy birthday to your girl  ,1
7991,6/2/2009,@FayeFoucault Oh that was mean!! NOw i cant wait til tomorrow ,1
7992,5/14/2009,finished my script ,1
7993,5/22/2009,"@ChesterBe Sweetdreams, dont let the monsters eat your soul ",1
7994,5/30/2009,On my way to Melody's graduation party! ,1
7995,4/18/2009,"Locations done, now to put the finishing touches to Stonehythe RPG.. should be done by end of the day ",1
7996,6/1/2009,@tommcfly see if i had a swimming pool in my back garden would you swim in it? ,1
7997,5/26/2009,Started the cleanse in the am-will be tough but totally worth it  night night,1
7998,6/1/2009,&quot;up yours trigonometry&quot; as overheard by me today ,1
7999,6/6/2009,"@kittylecat hey thanks for the earlier tweet, you are too good to me  x",1
8000,6/16/2009,@jwillie Sounds like a great event. A full report is requested on behalf of myself and other non-attendees ,1
8001,6/6/2009,@GITBC do it ,1
8002,5/18/2009,@suzziequeue I've had enough Star Trek to last me this life thank you! ,1
8003,5/3/2009,Back from swimming with my daughter. Life is good  #fb,1
8004,4/7/2009,"@needlestack Uh oh, now I'm getting kind of scared. ",1
8005,6/6/2009,I CANNOT GET OVER THE NEWS I JUST FOUND OUT IM TOOOO EXCITED WOOOOOOOOOOOOOOOOOO ,1
8006,6/7/2009,...jonas brothers. around town. bed early. &lt;3 ,1
8007,5/9/2009,Oh tonight... Looking forward to it ,1
8008,5/13/2009,mmm morning coffee ,1
8009,6/6/2009,math test was lame. impossible. too good it won't affect my grades  i'm editing our mexican short film now! ARRIBA!,1
8010,5/2/2009,going to try on wedding dresses! ,1
8011,5/2/2009,goodluck rove tonight..hope you get the gold!! ,1
8012,4/20/2009,"Well thats me done! Thats a record I think for the shortest Tweet session! Off to get ready, catch you all on the flip side later  Bye xx",1
8013,6/6/2009,excited to see everyone soon  new students. dun dun duuuun.,1
8014,6/14/2009,"In Other News, A Certain Someone Made Me Very Happy Today . Thus, Making Someone Else Sad. But It's Always Hos Before Bros For Me So... ",1
8015,4/21/2009,@PixieJules I am willing to bet that it was a combination of both yesterday! Oh and both today as well ,1
8016,6/2/2009,comfortable- @johncmayer such a beautiful song ,1
8017,6/6/2009,Wow people  actually asked me for directions to the El. I'm officially a local ,1
8018,5/31/2009,"@SaiyoukoSensei Excellent hope u have a good supply of non-educational books &amp; tea. My last exam is 11th June, I fly out 4 Europe on 13th ",1
8019,5/17/2009,jigitz dfizzy loves you ,1
8020,5/9/2009,@Sarahbear9789 Haha thanks. ,1
8021,5/1/2009,"Welcome to all who just got the e-mail blast  The Starlight Bowl site, blog, Twitter, and Facebook accounts are now live!",1
8022,5/2/2009,@Jonasbrothers guys im so excited!!!  REALLY EXCITED! I can't wait! aaaah ? ? ?,1
8023,5/29/2009,is off to the vets thi morning for Stans C.O.T then lunch with gorgeous and Demelza ,1
8024,6/15/2009,One more week to ANFIELD ,1
8025,6/1/2009,I got my swim trunks and my flippie floppies i'm flipin burgers you at kinkos straight flipin copies ,1
8026,5/30/2009,@EmilyyBrowningg ur welcome em ,1
8027,6/2/2009,@CaiteShey eeehhh  hug him for me. haha,1
8028,5/17/2009,@Maries  tagaytay! sa picnic grove ,1
8029,5/18/2009,@megspptc I just stopped at starbucks too. Yummy. ,1
8030,6/7/2009,"@CJWidmayer lol what do you mean &quot;for some reason&quot;! i spent the last SEMESTER before graduation totally NOT caring  senioritis, baby!",1
8031,6/6/2009,Brunch and such. ,1
8032,6/1/2009,"@Breedimetria Lmao girl you are comedy.. count to 3, take a deep breath and Woo Saa ",1
8033,4/17/2009,@FoxWhisperer i'm you &quot;air hostess&quot;  yes flight attendant,1
8034,5/23/2009,"@komikero hindi coincidence yan, clairvoyant ako   actually, i was referring to moonriver/stardust in his american classics double album",1
8035,5/18/2009,@AlwayzSmooth pulled an all nighter..i have a test i didnt know about in a few hours  had to study study study lol,1
8036,6/15/2009,having a little bit fever today ... but it's OK ... I can handle this ,1
8037,5/31/2009,@conchordcon Did you get my DM about the website? I've got it started  Just need some filler now...do you know of a place host the site?,1
8038,6/6/2009,"@ritters90 the curry was some of the best I've ever had! Thanks again so very much, &amp; hope to return the favor soon! ",1
8039,5/18/2009,Taylor was lost in the crowd so i didnt c him during the walk but he thanked every1 for coming out 2 the walk &amp; ur totally welcome Hanson ,1
